rtcDate,rtcTime,Q6_1,Q6_2,Q6_3,RawAX,RawAY,RawAZ,RawGX,RawGY,RawGZ,RawMX,RawMY,RawMZ,gps_Lat,gps_Long,gps_Alt,gps_GroundSpeed,gps_Heading,degC,pressure_hPa,pressure_Pa,altitude_m,output_Hz,count,
01/01/2000,02:15:42.62,0.18044,0.86931,-0.03006,-632,-202,-8020,10,19,-5,224,160,-433,0,0,0,0,0,23.5391,1010.20,97114.98,356.50,9.954,153,
01/01/2000,02:15:42.72,0.18100,0.87319,-0.02987,-654,-180,-8062,8,17,-8,228,165,-440,0,0,0,0,0,23.5469,1010.12,97117.61,356.27,9.955,154,
01/01/2000,02:15:42.82,0.18141,0.87633,-0.02969,-628,-198,-8042,12,17,-2,243,162,-438,0,0,0,0,0,23.5391,1010.30,97117.61,356.27,9.955,155,
01/01/2000,02:15:42.92,0.18195,0.87999,-0.02959,-648,-164,-8032,7,15,-6,231,142,-419,0,0,0,0,0,23.5313,1010.34,97117.61,356.27,9.955,156,
01/01/2000,02:15:43.02,0.18256,0.88349,-0.02948,-650,-160,-7990,13,10,-3,237,161,-422,0,0,0,0,0,23.5469,1010.26,97117.61,356.50,9.956,157,
01/01/2000,02:15:43.12,0.18300,0.88634,-0.02938,-636,-160,-8008,14,13,-4,236,175,-433,0,0,0,0,0,23.5469,1010.48,97120.23,356.05,9.956,158,
01/01/2000,02:15:43.22,0.18355,0.88968,-0.02917,-674,-186,-8042,9,12,-8,234,171,-444,0,0,0,0,0,23.5469,1010.20,97114.98,356.50,9.956,159,
01/01/2000,02:15:43.32,0.18395,0.89239,-0.02906,-630,-148,-7994,12,12,-6,236,167,-438,0,0,0,0,0,23.5625,1010.39,97112.37,356.72,9.956,160,
01/01/2000,02:15:43.42,0.18448,0.89550,-0.02894,-644,-182,-8004,14,11,-5,228,162,-435,0,0,0,0,0,23.5469,1010.33,97114.98,356.50,9.957,161,
01/01/2000,02:15:43.52,0.18496,0.89852,-0.02876,-676,-148,-8060,14,13,-6,236,162,-428,0,0,0,0,0,23.5391,1010.35,97117.61,356.27,9.957,162,
01/01/2000,02:15:43.62,0.18535,0.90097,-0.02861,-676,-182,-8078,15,15,-10,233,175,-431,0,0,0,0,0,23.5547,1010.15,97122.84,355.82,9.957,163,
01/01/2000,02:15:43.72,0.18585,0.90381,-0.02842,-660,-156,-8016,10,16,-7,236,170,-428,0,0,0,0,0,23.5469,1010.23,97117.61,356.27,9.957,164,
01/01/2000,02:15:43.82,0.18630,0.90654,-0.02827,-642,-158,-7990,17,14,-6,228,172,-438,0,0,0,0,0,23.5313,1010.36,97112.37,356.72,9.958,165,
01/01/2000,02:15:43.92,0.18670,0.90875,-0.02814,-674,-180,-8002,12,18,-10,234,168,-432,0,0,0,0,0,23.5469,1010.41,97117.61,356.27,9.958,166,
01/01/2000,02:15:44.02,0.18713,0.91129,-0.02794,-660,-202,-7970,10,17,-4,245,167,-435,0,0,0,0,0,23.5469,1010.30,97114.98,356.27,9.958,167,
01/01/2000,02:15:44.12,0.18759,0.91376,-0.02773,-642,-152,-8052,11,17,-8,222,159,-420,0,0,0,0,0,23.5313,1010.26,97114.98,356.50,9.959,168,
01/01/2000,02:15:44.22,0.18790,0.91577,-0.02758,-606,-124,-8050,10,14,-5,234,163,-425,0,0,0,0,0,23.5547,1010.33,97109.75,356.95,9.959,169,
01/01/2000,02:15:44.32,0.18823,0.91811,-0.02737,-672,-144,-7998,12,19,-9,228,172,-428,0,0,0,0,0,23.5313,1010.31,97120.23,356.05,9.959,170,
01/01/2000,02:15:44.42,0.18851,0.91999,-0.02723,-656,-166,-8034,13,15,-6,231,162,-435,0,0,0,0,0,23.5469,1010.18,97117.61,356.27,9.959,171,
01/01/2000,02:15:44.52,0.18882,0.92216,-0.02708,-668,-152,-7986,10,16,-6,238,162,-435,0,0,0,0,0,23.5391,1010.18,97117.61,356.27,9.959,172,
01/01/2000,02:15:44.62,0.18918,0.92426,-0.02700,-676,-144,-8058,16,15,-4,234,144,-415,0,0,0,0,0,23.5547,1010.29,97117.61,356.27,9.954,173,
01/01/2000,02:15:44.72,0.18946,0.92597,-0.02682,-638,-158,-8028,12,13,-2,234,173,-422,0,0,0,0,0,23.5391,1010.01,97114.98,356.50,9.960,174,
01/01/2000,02:15:44.82,0.18976,0.92794,-0.02665,-650,-190,-8052,14,13,-5,239,161,-434,0,0,0,0,0,23.5547,1010.01,97122.84,355.82,9.954,175,
01/01/2000,02:15:44.92,0.19000,0.92985,-0.02646,-666,-182,-8028,14,13,-6,234,171,-425,0,0,0,0,0,23.5469,1010.34,97117.61,356.27,9.955,176,
01/01/2000,02:15:45.02,0.19022,0.93138,-0.02635,-632,-212,-8022,12,16,-5,239,168,-434,0,0,0,0,0,23.5547,1010.27,97114.98,356.50,9.961,177,
01/01/2000,02:15:45.12,0.19049,0.93314,-0.02619,-652,-172,-8062,11,15,-6,239,166,-422,0,0,0,0,0,23.5391,1010.33,97114.98,356.50,9.955,178,
01/01/2000,02:15:45.22,0.19070,0.93486,-0.02608,-676,-208,-8032,15,18,-5,247,171,-420,0,0,0,0,0,23.5313,1010.41,97112.37,356.72,9.956,179,
01/01/2000,02:15:45.32,0.19087,0.93626,-0.02593,-656,-166,-8038,10,15,-7,242,159,-439,0,0,0,0,0,23.5625,1010.31,97114.98,356.50,9.961,180,
01/01/2000,02:15:45.42,0.19114,0.93783,-0.02573,-668,-154,-8032,15,17,-7,239,163,-439,0,0,0,0,0,23.5547,1010.31,97112.37,356.72,9.956,181,
01/01/2000,02:15:45.52,0.19132,0.93912,-0.02560,-668,-184,-8004,11,13,-3,242,166,-429,0,0,0,0,0,23.5469,1010.19,97120.23,356.05,9.962,182,
01/01/2000,02:15:45.62,0.19153,0.94061,-0.02547,-694,-194,-8046,10,17,-5,237,163,-437,0,0,0,0,0,23.5469,1010.23,97114.98,356.50,9.956,183,
01/01/2000,02:15:45.72,0.19172,0.94205,-0.02535,-640,-162,-8024,10,14,-9,234,166,-439,0,0,0,0,0,23.5469,1010.32,97117.61,356.27,9.957,184,
01/01/2000,02:15:45.82,0.19182,0.94323,-0.02521,-576,-224,-8012,7,15,-6,234,166,-434,0,0,0,0,0,23.5547,1010.25,97120.23,356.05,9.962,185,
01/01/2000,02:15:45.92,0.19203,0.94455,-0.02509,-658,-184,-8028,8,15,-7,236,157,-428,0,0,0,0,0,23.5625,1010.35,97120.23,356.05,9.957,186,
01/01/2000,02:15:46.02,0.19212,0.94583,-0.02498,-640,-190,-8020,12,16,-4,238,165,-433,0,0,0,0,0,23.5391,1010.26,97112.37,356.72,9.957,187,
01/01/2000,02:15:46.12,0.19226,0.94687,-0.02487,-676,-212,-8058,13,18,-10,233,167,-433,0,0,0,0,0,23.5391,1010.16,97117.61,356.27,9.958,188,
01/01/2000,02:15:46.22,0.19242,0.94807,-0.02474,-704,-184,-8010,13,14,-8,232,163,-434,0,0,0,0,0,23.5469,1010.33,97112.37,356.72,9.958,189,
01/01/2000,02:15:46.32,0.19254,0.94924,-0.02469,-646,-176,-8012,11,16,-5,236,170,-440,0,0,0,0,0,23.5547,1010.39,97114.98,356.50,9.958,190,
01/01/2000,02:15:46.42,0.19267,0.95018,-0.02453,-662,-178,-8022,14,13,-5,237,163,-439,0,0,0,0,0,23.5391,1010.31,97109.75,356.72,9.958,191,
01/01/2000,02:15:46.52,0.19281,0.95127,-0.02440,-618,-178,-8014,9,14,-8,234,156,-432,0,0,0,0,0,23.5547,1010.30,97120.23,356.05,9.959,192,
01/01/2000,02:15:46.62,0.19303,0.95229,-0.02425,-638,-190,-8014,13,16,0,237,159,-429,0,0,0,0,0,23.5469,1010.25,97117.61,356.27,9.959,193,
01/01/2000,02:15:46.72,0.19314,0.95313,-0.02410,-642,-186,-8032,12,16,-7,238,160,-433,0,0,0,0,0,23.5625,1010.26,97114.98,356.50,9.959,194,
01/01/2000,02:15:46.82,0.19326,0.95410,-0.02398,-670,-168,-8034,14,15,-4,220,154,-413,0,0,0,0,0,23.5391,1010.37,97114.98,356.50,9.959,195,
01/01/2000,02:15:46.92,0.19336,0.95487,-0.02387,-662,-134,-8050,16,16,-7,227,168,-429,0,0,0,0,0,23.5469,1010.33,97117.61,356.27,9.959,196,
01/01/2000,02:15:47.02,0.19352,0.95577,-0.02377,-676,-150,-8064,15,16,-4,233,165,-433,0,0,0,0,0,23.5703,1010.36,97114.98,356.50,9.960,197,
01/01/2000,02:15:47.13,0.19374,0.95662,-0.02365,-652,-140,-8004,11,16,-6,228,157,-423,0,0,0,0,0,23.5391,1010.36,97117.61,356.05,9.960,198,
01/01/2000,02:15:47.23,0.19379,0.95731,-0.02349,-654,-126,-8002,11,13,-2,226,152,-431,0,0,0,0,0,23.5547,1010.31,97112.37,356.72,9.960,199,
01/01/2000,02:15:47.33,0.19388,0.95813,-0.02337,-646,-134,-8020,11,15,-6,238,160,-435,0,0,0,0,0,23.5625,1010.30,97117.61,356.27,9.960,200,
01/01/2000,02:15:47.43,0.19398,0.95891,-0.02326,-630,-160,-8026,11,16,-2,243,167,-431,0,0,0,0,0,23.5547,1010.27,97117.61,356.27,9.960,201,
01/01/2000,02:15:47.53,0.19400,0.95954,-0.02317,-662,-138,-8050,12,11,-5,239,163,-432,0,0,0,0,0,23.5547,1010.30,97112.37,356.27,9.961,202,
01/01/2000,02:15:47.63,0.19404,0.96028,-0.02307,-594,-182,-8026,10,13,-11,239,161,-422,0,0,0,0,0,23.5547,1010.26,97112.37,356.72,9.961,203,
01/01/2000,02:15:47.73,0.19419,0.96097,-0.02294,-616,-258,-8026,15,19,-6,238,152,-428,0,0,0,0,0,23.5469,1010.26,97114.98,356.50,9.961,204,
01/01/2000,02:15:47.83,0.19429,0.96152,-0.02288,-604,-170,-8022,11,13,-5,242,166,-437,0,0,0,0,0,23.5703,1010.19,97114.98,356.50,9.961,205,
01/01/2000,02:15:47.93,0.19436,0.96217,-0.02280,-616,-186,-8010,14,15,-8,237,171,-434,0,0,0,0,0,23.5547,1010.26,97114.98,356.50,9.961,206,
01/01/2000,02:15:48.03,0.19442,0.96270,-0.02265,-586,-202,-8040,11,15,-7,237,168,-432,0,0,0,0,0,23.5547,1010.30,97107.13,356.05,9.962,207,
01/01/2000,02:15:48.13,0.19454,0.96330,-0.02257,-650,-198,-8042,12,16,-9,236,165,-428,0,0,0,0,0,23.5547,1010.31,97122.84,355.82,9.962,208,
01/01/2000,02:15:48.23,0.19468,0.96386,-0.02243,-632,-126,-8052,11,16,-8,231,165,-438,0,0,0,0,0,23.5547,1010.22,97117.61,356.27,9.962,209,
01/01/2000,02:15:48.33,0.19473,0.96433,-0.02235,-676,-222,-8030,13,15,-9,236,162,-428,0,0,0,0,0,23.5547,1010.27,97120.23,356.05,9.962,210,
01/01/2000,02:15:48.43,0.19479,0.96487,-0.02225,-646,-180,-8014,11,19,-9,232,163,-437,0,0,0,0,0,23.5703,1010.28,97109.75,356.95,9.962,211,
01/01/2000,02:15:48.53,0.19476,0.96541,-0.02219,-672,-134,-8040,9,10,-8,243,165,-440,0,0,0,0,0,23.5469,1010.27,97117.61,356.27,9.962,212,
01/01/2000,02:15:48.63,0.19481,0.96583,-0.02212,-674,-244,-8018,14,18,-4,233,175,-428,0,0,0,0,0,23.5469,1010.09,97122.84,355.82,9.963,213,
01/01/2000,02:15:48.73,0.19486,0.96632,-0.02201,-662,-130,-8016,11,13,-8,236,160,-435,0,0,0,0,0,23.5547,1010.10,97112.37,356.72,9.963,214,
01/01/2000,02:15:48.83,0.19484,0.96681,-0.02197,-638,-104,-8018,8,12,-8,231,162,-426,0,0,0,0,0,23.5469,1010.25,97120.23,356.05,9.963,215,
01/01/2000,02:15:48.93,0.19488,0.96719,-0.02191,-624,-172,-8032,13,15,-6,233,167,-431,0,0,0,0,0,23.5469,1010.19,97109.75,356.95,9.963,216,
01/01/2000,02:15:49.03,0.19490,0.96762,-0.02186,-664,-172,-8042,11,17,-5,230,159,-420,0,0,0,0,0,23.5625,1010.23,97120.23,356.05,9.963,217,
01/01/2000,02:15:49.13,0.19497,0.96796,-0.02180,-616,-128,-8048,14,14,-8,231,162,-431,0,0,0,0,0,23.5469,1010.29,97117.61,356.27,9.963,218,
01/01/2000,02:15:49.23,0.19500,0.96837,-0.02174,-680,-224,-8008,9,12,-9,240,157,-440,0,0,0,0,0,23.5625,1010.32,97117.61,356.27,9.964,219,
01/01/2000,02:15:49.33,0.19504,0.96877,-0.02166,-698,-226,-8044,15,12,-8,243,155,-421,0,0,0,0,0,23.5625,1010.32,97114.98,356.50,9.964,220,
01/01/2000,02:15:49.43,0.19502,0.96910,-0.02160,-622,-162,-8054,15,17,-4,238,165,-423,0,0,0,0,0,23.5625,1010.19,97112.37,356.72,9.968,221,
01/01/2000,02:15:49.53,0.19504,0.96947,-0.02146,-660,-162,-8032,13,15,-3,233,165,-435,0,0,0,0,0,23.5625,1010.27,97117.61,356.27,9.964,222,
01/01/2000,02:15:49.63,0.19509,0.96982,-0.02144,-660,-244,-8022,11,13,-4,236,170,-426,0,0,0,0,0,23.5625,1010.18,97117.61,356.27,9.964,223,
01/01/2000,02:15:49.73,0.19507,0.97011,-0.02139,-706,-70,-8016,13,12,-3,231,170,-435,0,0,0,0,0,23.5547,1010.47,97120.23,356.05,9.964,224,
01/01/2000,02:15:49.83,0.19510,0.97044,-0.02131,-668,-94,-8052,11,14,-8,227,166,-427,0,0,0,0,0,23.5469,1010.34,97120.23,356.05,9.960,225,
01/01/2000,02:15:49.93,0.19512,0.97076,-0.02126,-692,-198,-8012,13,16,-9,238,160,-433,0,0,0,0,0,23.5625,1010.40,97117.61,356.27,9.960,226,
01/01/2000,02:15:50.03,0.19518,0.97100,-0.02116,-652,-142,-8080,14,14,-4,233,172,-431,0,0,0,0,0,23.5469,1010.50,97117.61,356.27,9.969,227,
01/01/2000,02:15:50.13,0.19524,0.97130,-0.02112,-642,-134,-7990,12,12,-2,225,159,-413,0,0,0,0,0,23.5625,1010.30,97117.61,356.27,9.961,228,
01/01/2000,02:15:50.23,0.19526,0.97152,-0.02110,-702,-214,-7990,9,12,-6,233,162,-431,0,0,0,0,0,23.5547,1010.26,97114.98,356.50,9.965,229,
01/01/2000,02:15:50.33,0.19530,0.97181,-0.02098,-666,-180,-8048,12,13,-9,240,165,-438,0,0,0,0,0,23.5703,1010.39,97112.37,356.72,9.965,230,
01/01/2000,02:15:50.43,0.19532,0.97208,-0.02088,-662,-154,-8016,10,15,-8,238,155,-435,0,0,0,0,0,23.5625,1010.40,97120.23,356.05,9.961,231,
01/01/2000,02:15:50.53,0.19539,0.97227,-0.02082,-610,-200,-8022,14,17,-6,238,160,-431,0,0,0,0,0,23.5625,1010.30,97117.61,356.27,9.966,232,
01/01/2000,02:15:50.63,0.19541,0.97252,-0.02077,-660,-162,-8020,14,15,-4,243,165,-433,0,0,0,0,0,23.5625,1010.35,97120.23,356.05,9.962,233,
01/01/2000,02:15:50.73,0.19537,0.97278,-0.02072,-680,-158,-8036,10,12,-5,230,161,-437,0,0,0,0,0,23.5547,1010.35,97109.75,356.27,9.962,234,
01/01/2000,02:15:50.83,0.19538,0.97297,-0.02067,-636,-174,-8018,11,14,-5,236,162,-433,0,0,0,0,0,23.5547,1010.23,97114.98,356.50,9.966,235,
01/01/2000,02:15:50.93,0.19541,0.97320,-0.02056,-688,-162,-8036,11,13,-6,242,168,-432,0,0,0,0,0,23.5703,1010.32,97117.61,356.27,9.962,236,
01/01/2000,02:15:51.03,0.19543,0.97342,-0.02051,-672,-172,-8010,13,16,-9,219,140,-407,0,0,0,0,0,23.5547,1010.46,97112.37,356.72,9.962,237,
01/01/2000,02:15:51.13,0.19544,0.97359,-0.02046,-652,-164,-8032,9,16,-3,236,167,-428,0,0,0,0,0,23.5469,1010.16,97120.23,356.05,9.962,238,
01/01/2000,02:15:51.23,0.19545,0.97380,-0.02039,-644,-166,-8026,8,13,-6,226,157,-419,0,0,0,0,0,23.5547,1010.33,97117.61,356.27,9.962,239,
01/01/2000,02:15:51.33,0.19546,0.97399,-0.02037,-686,-124,-8060,11,16,-7,231,155,-428,0,0,0,0,0,23.5547,1010.44,97117.61,356.27,9.963,240,
01/01/2000,02:15:51.44,0.19546,0.97415,-0.02034,-658,-204,-8026,14,13,-6,230,163,-439,0,0,0,0,0,23.5625,1010.24,97114.98,356.50,9.963,241,
01/01/2000,02:15:51.54,0.19547,0.97434,-0.02028,-676,-172,-8056,11,13,-5,231,162,-435,0,0,0,0,0,23.5547,1010.45,97114.98,356.50,9.963,242,
01/01/2000,02:15:51.64,0.19554,0.97450,-0.02021,-650,-132,-8070,10,18,-3,238,172,-431,0,0,0,0,0,23.5625,1010.26,97117.61,356.27,9.963,243,
01/01/2000,02:15:51.74,0.19555,0.97464,-0.02022,-646,-200,-8018,8,16,-8,233,172,-442,0,0,0,0,0,23.5547,1010.20,97114.98,356.05,9.963,244,
01/01/2000,02:15:51.84,0.19555,0.97480,-0.02018,-688,-186,-7988,14,17,-3,230,171,-439,0,0,0,0,0,23.5547,1010.17,97120.23,356.05,9.963,245,
01/01/2000,02:15:51.94,0.19556,0.97493,-0.02013,-682,-130,-8022,14,14,-2,234,161,-434,0,0,0,0,0,23.5547,1010.18,97112.37,356.72,9.964,246,
01/01/2000,02:15:52.04,0.19556,0.97509,-0.02011,-660,-198,-8034,13,14,-6,238,162,-442,0,0,0,0,0,23.5625,1010.28,97122.84,355.82,9.964,247,
01/01/2000,02:15:52.14,0.19557,0.97523,-0.02000,-640,-178,-8034,10,17,-8,239,166,-425,0,0,0,0,0,23.5625,1010.25,97114.98,356.50,9.964,248,
01/01/2000,02:15:52.24,0.19567,0.97533,-0.01992,-610,-150,-8038,8,14,-10,239,154,-439,0,0,0,0,0,23.5625,1010.36,97117.61,356.27,9.964,249,
01/01/2000,02:15:52.34,0.19568,0.97547,-0.01987,-674,-170,-8010,7,13,-5,231,165,-435,0,0,0,0,0,23.5703,1010.18,97120.23,356.05,9.964,250,
01/01/2000,02:15:52.44,0.19568,0.97561,-0.01981,-622,-172,-8014,12,15,-5,234,161,-425,0,0,0,0,0,23.5547,1010.36,97117.61,356.27,9.964,251,
01/01/2000,02:15:52.54,0.19568,0.97571,-0.01979,-690,-186,-8028,15,14,-7,234,161,-427,0,0,0,0,0,23.5547,1010.31,97117.61,356.27,9.964,252,
01/01/2000,02:15:52.64,0.19558,0.97587,-0.01967,-672,-134,-8052,13,16,-5,237,163,-434,0,0,0,0,0,23.5625,1010.27,97112.37,356.72,9.965,253,
01/01/2000,02:15:52.74,0.19557,0.97599,-0.01960,-644,-148,-8042,9,15,-4,228,157,-416,0,0,0,0,0,23.5547,1010.33,97120.23,356.05,9.965,254,
01/01/2000,02:15:52.84,0.19557,0.97609,-0.01957,-670,-152,-8006,12,16,-5,228,162,-431,0,0,0,0,0,23.5625,1010.23,97117.61,356.27,9.965,255,
01/01/2000,02:15:52.94,0.19554,0.97621,-0.01948,-708,-164,-8032,7,18,-10,230,168,-413,0,0,0,0,0,23.5703,1010.34,97117.61,356.27,9.965,256,
01/01/2000,02:15:53.04,0.19554,0.97630,-0.01947,-680,-218,-8050,11,14,-9,232,161,-429,0,0,0,0,0,23.5547,1010.26,97114.98,356.50,9.965,257,
01/01/2000,02:15:53.14,0.19554,0.97641,-0.01944,-620,-184,-8002,12,15,-8,236,152,-431,0,0,0,0,0,23.5547,1010.28,97117.61,356.27,9.965,258,
01/01/2000,02:15:53.24,0.19559,0.97650,-0.01942,-672,-158,-8056,10,15,-6,242,163,-439,0,0,0,0,0,23.5625,1010.30,97114.98,356.50,9.965,259,
01/01/2000,02:15:53.34,0.19555,0.97660,-0.01933,-684,-132,-8018,12,14,-7,237,163,-437,0,0,0,0,0,23.5547,1010.30,97117.61,356.27,9.969,260,
01/01/2000,02:15:53.44,0.19558,0.97668,-0.01927,-638,-198,-8058,8,14,-6,228,150,-426,0,0,0,0,0,23.5703,1010.36,97120.23,356.05,9.966,261,
01/01/2000,02:15:53.54,0.19558,0.97678,-0.01925,-668,-162,-8064,10,16,-9,243,162,-433,0,0,0,0,0,23.5625,1010.35,97114.98,356.50,9.966,262,
01/01/2000,02:15:53.64,0.19558,0.97686,-0.01924,-676,-172,-8036,12,11,-3,240,160,-433,0,0,0,0,0,23.5625,1010.33,97114.98,356.50,9.970,263,
01/01/2000,02:15:53.74,0.19569,0.97692,-0.01920,-648,-182,-8028,9,13,-5,248,170,-426,0,0,0,0,0,23.5703,1010.30,97120.23,356.05,9.966,264,
01/01/2000,02:15:53.84,0.19564,0.97701,-0.01922,-644,-134,-8048,12,14,-5,242,166,-429,0,0,0,0,0,23.5547,1010.16,97114.98,356.50,9.966,265,
01/01/2000,02:15:53.94,0.19564,0.97708,-0.01919,-688,-134,-8032,8,15,-6,247,163,-439,0,0,0,0,0,23.5625,1010.30,97120.23,356.05,9.966,266,
01/01/2000,02:15:54.04,0.19561,0.97716,-0.01927,-654,-166,-8048,10,15,-7,242,171,-437,0,0,0,0,0,23.5625,1010.35,97114.98,356.50,9.966,267,
01/01/2000,02:15:54.14,0.19557,0.97724,-0.01920,-656,-148,-8008,14,16,-3,237,168,-439,0,0,0,0,0,23.5547,1010.32,97120.23,356.05,9.967,268,
01/01/2000,02:15:54.24,0.19563,0.97730,-0.01921,-680,-154,-8038,13,15,-7,247,163,-432,0,0,0,0,0,23.5547,1010.31,97112.37,356.72,9.967,269,
01/01/2000,02:15:54.34,0.19556,0.97739,-0.01914,-650,-98,-8064,13,13,-3,231,167,-438,0,0,0,0,0,23.5703,1010.23,97120.23,356.05,9.963,270,
01/01/2000,02:15:54.44,0.19552,0.97746,-0.01912,-680,-154,-8024,12,12,-9,233,162,-435,0,0,0,0,0,23.5781,1010.26,97114.98,356.50,9.967,271,
01/01/2000,02:15:54.54,0.19553,0.97752,-0.01906,-672,-154,-8036,11,17,-8,233,155,-435,0,0,0,0,0,23.5781,1010.31,97117.61,356.27,9.963,272,
01/01/2000,02:15:54.64,0.19565,0.97757,-0.01907,-614,-172,-8078,12,15,-1,226,160,-421,0,0,0,0,0,23.5703,1010.31,97112.37,356.72,9.964,273,
01/01/2000,02:15:54.74,0.19565,0.97763,-0.01903,-626,-136,-8022,12,15,-10,242,171,-444,0,0,0,0,0,23.5781,1010.33,97114.98,356.50,9.967,274,
01/01/2000,02:15:54.84,0.19565,0.97769,-0.01903,-656,-164,-8062,12,13,-9,238,165,-442,0,0,0,0,0,23.5703,1010.33,97114.98,356.50,9.964,275,
01/01/2000,02:15:54.94,0.19569,0.97774,-0.01903,-660,-196,-8000,11,18,-7,222,161,-418,0,0,0,0,0,23.5859,1010.26,97114.98,356.50,9.964,276,
01/01/2000,02:15:55.04,0.19567,0.97780,-0.01900,-644,-196,-8070,12,20,-8,233,172,-426,0,0,0,0,0,23.5625,1010.43,97112.37,356.72,9.968,277,
01/01/2000,02:15:55.14,0.19563,0.97786,-0.01899,-630,-156,-8038,13,16,-9,225,149,-410,0,0,0,0,0,23.5781,1010.37,97114.98,356.50,9.964,278,
01/01/2000,02:15:55.24,0.19558,0.97792,-0.01904,-676,-180,-8056,10,14,-8,236,165,-431,0,0,0,0,0,23.5703,1010.43,97117.61,356.27,9.968,279,
01/01/2000,02:15:55.34,0.19557,0.97797,-0.01903,-700,-186,-8062,11,16,-8,230,159,-432,0,0,0,0,0,23.5625,1010.37,97120.23,356.05,9.964,280,
01/01/2000,02:15:55.44,0.19557,0.97802,-0.01900,-708,-178,-8016,15,16,-3,230,163,-432,0,0,0,0,0,23.5781,1010.40,97122.84,355.82,9.965,281,
01/01/2000,02:15:55.54,0.19557,0.97807,-0.01896,-636,-172,-8032,12,18,-7,237,163,-432,0,0,0,0,0,23.5703,1010.31,97120.23,356.05,9.968,282,
01/01/2000,02:15:55.64,0.19555,0.97812,-0.01898,-648,-118,-8036,11,14,-6,237,156,-422,0,0,0,0,0,23.5625,1010.31,97114.98,356.50,9.965,283,
01/01/2000,02:15:55.74,0.19554,0.97817,-0.01899,-706,-168,-8018,13,13,-2,227,168,-427,0,0,0,0,0,23.5625,1010.25,97117.61,356.27,9.965,284,
01/01/2000,02:15:55.84,0.19554,0.97821,-0.01900,-684,-234,-8050,12,12,-6,242,168,-434,0,0,0,0,0,23.5547,1010.34,97112.37,356.72,9.965,285,
01/01/2000,02:15:55.94,0.19548,0.97826,-0.01900,-632,-188,-8014,10,15,-4,233,167,-431,0,0,0,0,0,23.5469,1010.36,97114.98,356.50,9.965,286,
01/01/2000,02:15:56.04,0.19546,0.97831,-0.01903,-664,-142,-8014,10,18,-6,233,162,-435,0,0,0,0,0,23.5703,1010.39,97120.23,356.05,9.965,287,
01/01/2000,02:15:56.14,0.19546,0.97834,-0.01901,-714,-110,-7992,12,11,-9,238,160,-440,0,0,0,0,0,23.5625,1010.38,97120.23,356.05,9.965,288,
01/01/2000,02:15:56.24,0.19540,0.97840,-0.01900,-794,-232,-7976,12,14,-13,238,162,-440,0,0,0,0,0,23.5781,1010.35,97114.98,356.50,9.966,289,
01/01/2000,02:15:56.34,0.19540,0.97843,-0.01899,-592,-144,-8052,10,15,-14,234,163,-429,0,0,0,0,0,23.5703,1010.31,97120.23,356.05,9.966,290,
01/01/2000,02:15:56.44,0.19539,0.97847,-0.01894,-780,-84,-8030,14,14,-6,238,157,-435,0,0,0,0,0,23.5625,1010.32,97112.37,356.72,9.969,291,
01/01/2000,02:15:56.54,0.19541,0.97851,-0.01887,-754,-160,-7996,10,15,-6,236,167,-440,0,0,0,0,0,23.5703,1010.39,97112.37,356.72,9.966,292,
01/01/2000,02:15:56.65,0.19537,0.97855,-0.01881,-664,-156,-8056,8,14,-6,243,160,-426,0,0,0,0,0,23.5781,1010.36,97117.61,356.27,9.966,293,
01/01/2000,02:15:56.75,0.19536,0.97859,-0.01879,-718,-128,-8032,11,14,-11,238,160,-433,0,0,0,0,0,23.5625,1010.39,97112.37,356.72,9.966,294,
01/01/2000,02:15:56.85,0.19531,0.97864,-0.01879,-658,-120,-7990,10,18,-5,231,175,-435,0,0,0,0,0,23.5703,1010.35,97114.98,356.50,9.966,295,
01/01/2000,02:15:56.95,0.19537,0.97865,-0.01876,-706,-138,-8028,13,13,0,237,166,-437,0,0,0,0,0,23.5859,1010.24,97117.61,356.27,9.966,296,
01/01/2000,02:15:57.05,0.19525,0.97871,-0.01872,-728,-72,-8058,8,17,-5,244,163,-432,0,0,0,0,0,23.5703,1010.38,97120.23,356.05,9.966,297,
01/01/2000,02:15:57.15,0.19517,0.97876,-0.01867,-558,-148,-8050,11,16,-8,240,165,-440,0,0,0,0,0,23.5781,1010.30,97122.84,355.82,9.967,298,
01/01/2000,02:15:57.25,0.19517,0.97878,-0.01866,-756,-256,-8010,13,12,-5,239,156,-429,0,0,0,0,0,23.5625,1010.38,97114.98,356.27,9.970,299,
01/01/2000,02:15:57.35,0.19518,0.97881,-0.01867,-650,-230,-8068,14,17,-4,243,170,-438,0,0,0,0,0,23.5703,1010.36,97114.98,356.50,9.967,300,
01/01/2000,02:15:57.45,0.19518,0.97884,-0.01865,-580,-108,-8068,8,13,-5,237,159,-425,0,0,0,0,0,23.5625,1010.33,97117.61,356.27,9.970,301,
01/01/2000,02:15:57.55,0.19522,0.97885,-0.01873,-570,-202,-8012,12,14,-2,225,154,-432,0,0,0,0,0,23.5625,1010.12,97117.61,356.27,9.967,302,
01/01/2000,02:15:57.65,0.19522,0.97888,-0.01868,-724,-158,-8016,12,17,-4,237,168,-429,0,0,0,0,0,23.5625,1010.27,97120.23,356.05,9.967,303,
01/01/2000,02:15:57.75,0.19522,0.97890,-0.01866,-566,-168,-8048,13,15,-2,226,180,-433,0,0,0,0,0,23.5859,1010.24,97109.75,356.95,9.967,304,
